2.825	0.861
2.830	0.984
2.835	1.203
2.840	1.377
2.845	1.578
2.850	1.872
2.855	2.097
2.860	2.415
2.865	2.700
2.870	2.904
2.875	3.135
2.880	3.375
2.885	3.534
2.890	3.801
2.895	4.002
2.900	4.218
2.905	4.455
2.910	4.638
2.915	4.785
2.920	4.929
2.925	5.094
2.930	5.151
2.935	5.160
2.940	5.139
2.945	5.160
2.950	5.097
2.955	5.004
2.960	4.893
2.965	4.815
2.970	4.731
2.975	4.509
2.980	4.374
2.985	4.278
2.990	4.149
2.995	4.059
3.000	3.963
3.005	3.879
3.010	3.780
3.015	3.708
3.020	3.663
3.025	3.600
3.030	3.570
3.035	3.477
3.040	3.426
3.045	3.306
3.050	3.309
3.055	3.297
3.060	3.273
3.065	3.231
3.070	3.213
3.075	3.246
3.080	3.255
3.085	3.174
3.090	3.165
3.095	3.141
3.100	3.111
3.105	3.087
3.110	3.129
3.115	3.132
3.120	3.177
3.125	3.150
3.130	3.108
3.135	3.090
3.140	3.099
3.145	3.102
3.150	3.063
3.155	3.075
3.160	3.051
3.165	3.012
3.170	3.021
3.175	2.982
3.180	2.994
3.185	3.000
3.190	2.979
3.195	2.949
3.200	2.877
3.205	2.895
3.210	2.901
3.215	2.946
3.220	2.973
3.225	2.985
3.230	2.964
3.235	2.961
3.240	2.964
3.245	2.901
3.250	2.910
3.255	2.865
3.260	2.838
3.265	2.835
3.270	2.838
3.275	2.883
3.280	2.844
3.285	2.877
3.290	2.769
3.295	2.517
3.300	2.121
3.305	1.836
3.310	1.617
3.315	1.413
3.320	1.230
3.325	1.023
3.330	0.840
3.335	0.597
3.340	0.354
3.345	0.192
3.350	0.108
3.355	0.090
3.360	0.078
3.365	0.060
3.370	0.033
3.375	0.006
3.380	-0.006
3.385	-0.009
3.390	-0.003
3.395	-0.009
3.400	-0.006
3.405	-0.009
3.410	-0.003
3.415	-0.009
3.420	-0.009
3.425	-0.009
3.430	-0.006
3.435	-0.006
3.440	-0.009
3.445	-0.009
3.450	-0.006
3.455	-0.006
3.460	-0.006
3.465	-0.009
3.470	-0.006
3.475	-0.006
3.480	-0.006
3.485	-0.006
3.490	-0.006
3.495	-0.006
3.500	-0.003
3.505	0.000
3.510	-0.003
3.515	-0.003
3.520	-0.003
3.525	0.000
3.530	0.000
3.535	-0.003
3.540	-0.003
3.545	0.000
3.550	-0.003
3.555	-0.003
3.560	-0.003
3.565	-0.003
3.570	-0.006
3.575	-0.006
3.580	-0.006
3.585	-0.006
3.590	-0.009
3.595	-0.009
3.600	-0.009
3.605	-0.006
3.610	-0.009
3.615	-0.009
3.620	-0.006
3.625	-0.006
3.630	-0.009
3.635	-0.006
3.640	-0.009
3.645	-0.006
3.650	-0.009
3.655	-0.009
3.660	-0.006
3.665	-0.006
3.670	-0.006
3.675	-0.006
3.680	-0.003
3.685	-0.006
3.690	-0.003
3.695	-0.003
3.700	-0.003
3.705	-0.003
3.710	-0.003
3.715	-0.003
3.720	-0.003
3.725	-0.003
3.730	-0.003
3.735	-0.003
3.740	-0.003
3.745	-0.003
3.750	-0.003
3.755	-0.003
3.760	-0.003
3.765	-0.003
3.770	-0.006
3.775	-0.009
3.780	-0.006
3.785	-0.006
3.790	-0.009
3.795	-0.009
3.800	-0.009
3.805	-0.009
3.810	-0.009
3.815	-0.009
3.820	-0.009
3.825	-0.009
3.830	-0.006
3.835	-0.009
3.840	-0.006
3.845	-0.006
3.850	-0.006
3.855	-0.006
3.860	-0.003
3.865	-0.003
3.870	-0.003
3.875	-0.003
3.880	-0.003
3.885	-0.003
3.890	0.000
3.895	-0.003
3.900	0.000
3.905	0.000
3.910	-0.003
3.915	0.000
3.920	-0.003
3.925	-0.006
3.930	-0.003
3.935	-0.003
3.940	-0.006
3.945	-0.006
3.950	-0.006
3.955	-0.006
3.960	-0.006
3.965	-0.009
3.970	-0.009
3.975	-0.009
3.980	-0.006
3.985	-0.006
3.990	-0.009
3.995	-0.006
4.000	-0.006
4.005	-0.006
4.010	-0.006
4.015	-0.009
4.020	-0.006
4.025	-0.006
4.030	-0.006
4.035	-0.006
4.040	-0.006
4.045	-0.006
4.050	-0.003
4.055	-0.003
4.060	-0.006
4.065	-0.003
4.070	-0.003
4.075	-0.003
4.080	0.000
4.085	0.000
4.090	0.000
4.095	0.000
4.100	0.000
4.105	-0.003
4.110	-0.003
4.115	-0.003
4.120	-0.003
4.125	-0.006
4.130	-0.006
4.135	-0.006
4.140	-0.006
4.145	-0.006
4.150	-0.009
4.155	-0.006
4.160	-0.006
4.165	-0.009
4.170	-0.009
4.175	-0.006
4.180	-0.006
4.185	-0.009
4.190	-0.006
4.195	-0.009
4.200	-0.006
4.205	-0.006
4.210	-0.006
4.215	-0.006
4.220	-0.006
4.225	-0.006
4.230	-0.006
4.235	-0.006
4.240	-0.003
4.245	-0.003
4.250	-0.006
4.255	-0.006
4.260	-0.003
4.265	-0.003
4.270	-0.003
4.275	-0.003
4.280	-0.003
4.285	-0.006
4.290	-0.003
4.295	-0.003
4.300	-0.003
4.305	-0.003
4.310	-0.003
4.315	-0.006
4.320	-0.006
4.325	-0.003
4.330	-0.006
4.335	-0.006
4.340	-0.006
4.345	-0.006
4.350	-0.006
4.355	-0.006
4.360	-0.006
4.365	-0.006
4.370	-0.006
4.375	-0.009
4.380	-0.006
4.385	-0.006
4.390	-0.009
4.395	-0.009
4.400	-0.006
4.405	-0.006
4.410	-0.006
4.415	-0.003
4.420	-0.006
4.425	-0.003
4.430	-0.003
4.435	-0.003
4.440	-0.003
4.445	0.000
4.450	0.000
4.455	-0.003
4.460	-0.003
4.465	-0.003
4.470	-0.003
4.475	-0.003
4.480	-0.003
4.485	-0.003
4.490	-0.003
4.495	-0.006
4.500	-0.006
4.505	-0.003
4.510	-0.006
4.515	-0.006
4.520	-0.006
4.525	-0.006
4.530	-0.006
4.535	-0.006
4.540	-0.009
4.545	-0.009
4.550	-0.006
4.555	-0.006
4.560	-0.009
4.565	-0.006
4.570	-0.006
4.575	-0.006
4.580	-0.006
4.585	-0.006
4.590	-0.006
4.595	-0.006
4.600	-0.006
4.605	-0.006
4.610	-0.006
4.615	-0.003
4.620	-0.003
4.625	-0.003
4.630	-0.003
4.635	-0.003
4.640	-0.003
4.645	-0.003
4.650	-0.006
4.655	-0.003
4.660	-0.003
4.665	-0.003
4.670	-0.003
4.675	-0.003
4.680	-0.003
4.685	-0.006
4.690	-0.003
4.695	-0.003
4.700	-0.006
4.705	-0.006
4.710	-0.006
4.715	-0.006
4.720	-0.006
4.725	-0.006
4.730	-0.006
4.735	-0.006
4.740	-0.009
4.745	-0.006
4.750	-0.006
4.755	-0.009
4.760	-0.006
4.765	-0.006
4.770	-0.006
4.775	-0.006
4.780	-0.003
4.785	-0.006
4.790	-0.006
4.795	-0.006
4.800	-0.006
4.805	-0.006
4.810	-0.006
4.815	-0.003
4.820	-0.003
4.825	0.000
4.830	-0.003
4.835	-0.003
4.840	-0.003
4.845	-0.003
4.850	-0.003
4.855	-0.003
4.860	-0.006
4.865	-0.006
4.870	-0.003
4.875	-0.006
4.880	-0.006
4.885	-0.003
4.890	-0.006
4.895	-0.006
4.900	-0.006
4.905	-0.006
4.910	-0.006
4.915	-0.006
4.920	-0.009
4.925	-0.009
4.930	-0.006
4.935	-0.006
4.940	-0.006
4.945	-0.006
4.950	-0.006
4.955	-0.009
4.960	-0.006
4.965	-0.006
4.970	-0.006
4.975	-0.006
4.980	-0.006
4.985	-0.006
4.990	-0.003
4.995	-0.003
5.000	-0.003
5.005	-0.003
5.010	-0.003
5.015	-0.003
5.020	-0.003
5.025	-0.003
5.030	-0.003
5.035	-0.003
5.040	-0.006
5.045	-0.006
5.050	-0.006
5.055	-0.006
5.060	-0.006
5.065	-0.003
5.070	-0.006
5.075	-0.006
5.080	-0.006
5.085	-0.006
5.090	-0.006
5.095	-0.006
5.100	-0.006
5.105	-0.006
5.110	-0.006
5.115	-0.006
5.120	-0.009
5.125	-0.006
5.130	-0.006
5.135	-0.006
5.140	-0.006
5.145	-0.009
5.150	-0.009
5.155	-0.006
5.160	-0.006
5.165	-0.006
5.170	-0.003
5.175	-0.003
5.180	-0.003
5.185	-0.003
5.190	-0.003
5.195	-0.003
5.200	-0.003
5.205	-0.003
5.210	-0.006
5.215	-0.003
5.220	-0.003
5.225	-0.003
5.230	-0.006
5.235	-0.006
5.240	-0.006
5.245	-0.003
5.250	-0.006
5.255	-0.006
5.260	-0.006
5.265	-0.006
5.270	-0.006
5.275	-0.003
5.280	-0.006
5.285	-0.009
5.290	-0.006
5.295	-0.006
5.300	-0.006
5.305	-0.006
5.310	-0.006
5.315	-0.006
5.320	-0.006
5.325	-0.006
5.330	-0.006
5.335	-0.006
5.340	-0.006
5.345	-0.006
5.350	-0.003
5.355	-0.006
5.360	-0.006
5.365	-0.003
5.370	-0.003
5.375	-0.006
5.380	-0.003
5.385	-0.003
5.390	-0.003
5.395	-0.003
5.400	-0.003
5.405	-0.003
5.410	-0.003
5.415	-0.003
5.420	-0.006
5.425	-0.003
5.430	-0.003
5.435	-0.003
5.440	-0.003
5.445	-0.006
5.450	-0.006
5.455	-0.006
5.460	-0.003
5.465	-0.006
5.470	-0.006
5.475	-0.006
5.480	-0.006
5.485	-0.006
5.490	-0.006
5.495	-0.006
5.500	-0.006
5.505	-0.006
5.510	-0.006
5.515	-0.003
5.520	-0.006
5.525	-0.006
5.530	-0.006
5.535	-0.006
5.540	-0.006
5.545	-0.006
5.550	-0.003
5.555	-0.006
5.560	-0.003
5.565	-0.003
5.570	-0.003
5.575	-0.003
5.580	-0.003
5.585	-0.003
5.590	-0.003
5.595	-0.003
5.600	-0.003
5.605	-0.003
5.610	-0.003
5.615	-0.006
5.620	-0.006
5.625	-0.006
5.630	-0.006
5.635	-0.006
5.640	-0.006
5.645	-0.006
5.650	-0.006
5.655	-0.006
5.660	-0.006
5.665	-0.006
5.670	-0.006
5.675	-0.006
5.680	-0.006
5.685	-0.006
5.690	-0.006
5.695	-0.006
5.700	-0.006
5.705	-0.006
5.710	-0.006
5.715	-0.003
5.720	-0.006
5.725	-0.006
5.730	-0.006
5.735	-0.006
5.740	-0.006
5.745	-0.003
5.750	-0.003
5.755	-0.006
5.760	-0.003
5.765	-0.006
5.770	-0.006
5.775	-0.003
5.780	-0.003
5.785	-0.003
5.790	-0.003
5.795	-0.006
5.800	-0.006
5.805	-0.006
5.810	-0.006
5.815	-0.006
5.820	-0.006
5.825	-0.006
5.830	-0.006
5.835	-0.006
5.840	-0.006
5.845	-0.006
5.850	-0.006
5.855	-0.009
5.860	-0.006
5.865	-0.006
5.870	-0.006
5.875	-0.006
5.880	-0.006
5.885	-0.006
5.890	-0.006
5.895	-0.006
5.900	-0.006
5.905	-0.006
5.910	-0.006
5.915	-0.006
5.920	-0.006
5.925	-0.006
5.930	-0.006
5.935	-0.006
5.940	-0.003
5.945	-0.006
5.950	-0.003
5.955	-0.003
5.960	-0.003
5.965	-0.003
5.970	-0.003
5.975	-0.006
5.980	-0.003
5.985	-0.003
5.990	-0.003
5.995	-0.006
6.000	-0.006
6.005	-0.006
6.010	-0.006
6.015	-0.006
6.020	-0.006
6.025	-0.006
6.030	-0.006
6.035	-0.006
6.040	-0.006
6.045	-0.006
6.050	-0.006
6.055	-0.006
6.060	-0.006
6.065	-0.006
6.070	-0.006
6.075	-0.006
6.080	-0.006
6.085	-0.003
6.090	-0.003
6.095	-0.003
6.100	-0.006
6.105	-0.003
6.110	-0.006
6.115	-0.003
6.120	-0.003
6.125	-0.003
6.130	-0.003
6.135	-0.006
6.140	-0.003
6.145	-0.006
6.150	-0.006
6.155	-0.006
6.160	-0.006
6.165	-0.003
6.170	-0.003
6.175	-0.006
6.180	-0.006
6.185	-0.006
6.190	-0.006
6.195	-0.006
6.200	-0.006
6.205	-0.009
6.210	-0.006
6.215	-0.006
6.220	-0.009
6.225	-0.006
6.230	-0.006
6.235	-0.006
6.240	-0.006
6.245	-0.006
6.250	-0.006
6.255	-0.006
6.260	-0.006
6.265	-0.006
6.270	-0.006
6.275	-0.006
6.280	-0.003
6.285	-0.003
6.290	-0.003
6.295	-0.006
6.300	-0.006
6.305	-0.006
6.310	-0.003
6.315	-0.003
6.320	-0.003
6.325	-0.006
6.330	-0.006
6.335	-0.006
6.340	-0.003
6.345	-0.003
6.350	-0.003
6.355	-0.006
6.360	-0.003
6.365	-0.003
6.370	-0.006
6.375	-0.006
6.380	-0.006
6.385	-0.006
6.390	-0.006
6.395	-0.006
6.400	-0.006
6.405	-0.006
6.410	-0.006
6.415	-0.009
6.420	-0.006
6.425	-0.006
6.430	-0.006
6.435	-0.006
6.440	-0.006
6.445	-0.006
6.450	-0.003
6.455	-0.006
6.460	-0.006
6.465	-0.006
6.470	-0.003
6.475	-0.006
6.480	-0.003
6.485	-0.003
6.490	-0.006
6.495	-0.003
6.500	-0.003
6.505	-0.006
6.510	-0.006
6.515	-0.003
6.520	-0.003
6.525	-0.003
6.530	-0.003
6.535	-0.006
6.540	-0.003
6.545	-0.006
6.550	-0.003
6.555	-0.006
6.560	-0.006
6.565	-0.006
6.570	-0.003
6.575	-0.006
6.580	-0.006
6.585	-0.006
6.590	-0.006
6.595	-0.006
6.600	-0.006
6.605	-0.006
6.610	-0.006
6.615	-0.006
6.620	-0.006
6.625	-0.006
6.630	-0.006
6.635	-0.006
6.640	-0.003
6.645	-0.003
6.650	-0.003
6.655	-0.006
6.660	-0.003
6.665	-0.003
6.670	-0.006
6.675	-0.006
6.680	-0.006
6.685	-0.006
6.690	-0.006
6.695	-0.006
6.700	-0.003
6.705	-0.006
6.710	-0.003
6.715	-0.003
6.720	-0.003
6.725	-0.003
6.730	-0.003
6.735	-0.006
6.740	-0.003
6.745	-0.006
6.750	-0.006
6.755	-0.006
6.760	-0.006
6.765	-0.006
6.770	-0.006
6.775	-0.006
6.780	-0.006
6.785	-0.006
6.790	-0.006
6.795	-0.006
6.800	-0.006
6.805	-0.006
6.810	-0.006
6.815	-0.006
6.820	-0.006
6.825	-0.006
6.830	-0.006
6.835	-0.006
6.840	-0.006
6.845	-0.006
6.850	-0.003
6.855	-0.006
6.860	-0.006
6.865	-0.006
6.870	-0.003
6.875	-0.003
6.880	-0.006
6.885	-0.006
6.890	-0.006
6.895	-0.006
6.900	-0.003
6.905	-0.003
6.910	-0.006
6.915	-0.003
6.920	-0.003
6.925	-0.006
6.930	-0.006
6.935	-0.006
6.940	-0.006
6.945	-0.006
6.950	-0.006
6.955	-0.006
6.960	-0.006
6.965	-0.006
6.970	-0.006
6.975	-0.006
6.980	-0.006
6.985	-0.006
6.990	-0.006
6.995	-0.006
7.000	-0.006
7.005	-0.006
7.010	-0.006
7.015	-0.006
7.020	-0.003
7.025	-0.006
7.030	-0.006
7.035	-0.006
7.040	-0.003
7.045	-0.006
7.050	-0.003
7.055	-0.006
7.060	-0.003
7.065	-0.006
7.070	-0.006
7.075	-0.006
7.080	-0.006
7.085	-0.003
7.090	-0.006
7.095	-0.006
7.100	-0.006
7.105	-0.006
7.110	-0.006
7.115	-0.006
7.120	-0.006
7.125	-0.006
7.130	-0.003
7.135	-0.006
7.140	-0.006
7.145	-0.006
7.150	-0.006
7.155	-0.006
7.160	-0.006
7.165	-0.006
7.170	-0.006
7.175	-0.006
7.180	-0.006
7.185	-0.006
7.190	-0.006
7.195	-0.006
7.200	-0.003
7.205	-0.003
7.210	-0.006
7.215	-0.006
7.220	-0.006
7.225	-0.006
7.230	-0.006
7.235	-0.003
7.240	-0.003
7.245	-0.006
7.250	-0.003
7.255	-0.006
7.260	-0.003
7.265	-0.003
7.270	-0.006
7.275	-0.006
7.280	-0.006
7.285	-0.003
7.290	-0.006
7.295	-0.006
7.300	-0.006
7.305	-0.006
7.310	-0.003
7.315	-0.006
7.320	-0.006
7.325	-0.006
7.330	-0.006
7.335	-0.006
7.340	-0.006
7.345	-0.006
7.350	-0.006
7.355	-0.006
7.360	-0.006
7.365	-0.006
7.370	-0.006
7.375	-0.006
7.380	-0.006
7.385	-0.006
7.390	-0.006
7.395	-0.006
7.400	-0.006
7.405	-0.006
7.410	-0.006
7.415	-0.006
7.420	-0.006
7.425	-0.006
7.430	-0.003
7.435	-0.003
7.440	-0.006
7.445	-0.006
7.450	-0.003
7.455	-0.003
7.460	-0.006
7.465	-0.006
7.470	-0.006
7.475	-0.006
7.480	-0.006
7.485	-0.006
7.490	-0.006
7.495	-0.006
7.500	-0.006
7.505	-0.003
7.510	-0.006
7.515	-0.009
7.520	-0.006
7.525	-0.006
7.530	-0.006
7.535	-0.006
7.540	-0.006
7.545	-0.006
7.550	-0.006
7.555	-0.003
7.560	-0.006
7.565	-0.003
7.570	-0.003
7.575	-0.006
7.580	-0.006
7.585	-0.003
7.590	-0.006
7.595	-0.003
7.600	-0.003
7.605	-0.003
7.610	-0.003
7.615	-0.006
7.620	-0.006
7.625	-0.006
7.630	-0.006
7.635	-0.006
7.640	-0.003
7.645	-0.003
7.650	-0.006
7.655	-0.006
7.660	-0.003
7.665	-0.006
7.670	-0.006
7.675	-0.003
7.680	-0.006
7.685	-0.006
7.690	-0.006
7.695	-0.006
7.700	-0.006
7.705	-0.006
7.710	-0.006
7.715	-0.006
7.720	-0.003
7.725	-0.006
7.730	-0.006
7.735	-0.006
7.740	-0.006
7.745	-0.006
7.750	-0.006
7.755	-0.006
7.760	-0.006
7.765	-0.006
7.770	-0.006
7.775	-0.006
7.780	-0.003
7.785	-0.003
7.790	-0.006
7.795	-0.003
7.800	-0.006
7.805	-0.006
7.810	-0.003
7.815	-0.006
7.820	-0.006
7.825	-0.006
7.830	-0.006
7.835	-0.006
7.840	-0.006
7.845	-0.006
7.850	-0.006
7.855	-0.006
7.860	-0.006
7.865	-0.006
7.870	-0.006
7.875	-0.006
7.880	-0.006
7.885	-0.003
7.890	-0.006
7.895	-0.003
7.900	-0.006
7.905	-0.006
7.910	-0.006
7.915	-0.006
7.920	-0.006
7.925	-0.006
7.930	-0.006
7.935	-0.006
7.940	-0.006
7.945	-0.006
7.950	-0.006
7.955	-0.006
7.960	-0.006
7.965	-0.003
7.970	-0.006
7.975	-0.003
7.980	-0.006
7.985	-0.003
7.990	-0.006
7.995	-0.006
8.000	-0.006
8.005	-0.003
8.010	-0.006
8.015	-0.006
8.020	-0.006
8.025	-0.006
8.030	-0.006
8.035	-0.006
8.040	-0.006
8.045	-0.006
8.050	-0.006
8.055	-0.006
8.060	-0.006
8.065	-0.006
8.070	-0.006
8.075	-0.006
8.080	-0.006
8.085	-0.003
8.090	-0.003
8.095	-0.003
8.100	-0.006
8.105	-0.003
